ORIG_FID,SIA2024BuildingType,BuildingAge,GlazingRatio
1245,MFH,1999,18
1246,MFH,2000,58
1247,MFH,1966,21
1248,MFH,2012,21
1249,MFH,1982,10
1250,MFH,1949,36
1251,MFH,1923,25
1252,MFH,1962,49
1253,MFH,1958,10
1254,MFH,2004,21
1255,MFH,1954,37
1256,MFH,1975,51
1257,MFH,1987,25
1258,MFH,1904,10
1259,MFH,1952,46
1260,MFH,1923,36
1261,MFH,1918,58
1262,MFH,2013,55
1263,MFH,1961,49
1264,MFH,1969,25
1265,MFH,1988,22
1266,MFH,1947,52
1267,MFH,1988,27
1268,MFH,1957,16
1269,MFH,1946,51
1270,MFH,1985,48
1271,MFH,1983,33
1272,MFH,1986,29
1273,MFH,2008,35
1274,MFH,2009,52
1275,MFH,1956,57
1276,MFH,1910,34
1277,MFH,1997,23
1278,MFH,1983,36
1279,MFH,1974,40
1280,MFH,1953,45
1281,MFH,2007,49
1282,MFH,1911,22
1283,MFH,1996,26
1284,MFH,1968,11
1285,MFH,1978,31
1286,MFH,1991,43
1287,MFH,2013,36
1288,MFH,1994,51
1289,MFH,1932,23
1290,MFH,1920,43
1291,MFH,1983,17
1292,MFH,1975,44
1293,MFH,1966,12
1294,MFH,1942,17
1295,MFH,2015,11
1296,MFH,1951,14
1297,MFH,2004,35
1298,MFH,1982,36
1299,MFH,1956,25
1300,MFH,1901,37
1301,MFH,1977,18
1302,MFH,2000,47
1303,MFH,1954,23
1304,MFH,1931,35
1305,MFH,1912,33
1306,MFH,1918,13
1307,MFH,1914,16
1308,MFH,1962,44
1309,MFH,1970,56
1310,MFH,1975,54
1311,MFH,1930,44
1312,MFH,1925,52
1313,MFH,1986,24
1314,MFH,1933,54
1315,MFH,1965,57
1316,MFH,1981,51
1317,MFH,1912,41
1318,MFH,1934,17
1319,MFH,1961,50
1320,MFH,1974,35
1321,MFH,1902,11
1322,MFH,1981,18
1323,MFH,1932,13
1324,MFH,1934,29
1325,MFH,1903,26
1326,MFH,1918,25
1327,MFH,1910,24
1328,MFH,1999,25
1329,MFH,1906,11
1330,MFH,1952,25
1331,MFH,1968,26
1332,MFH,1991,34
1333,MFH,1915,59
1334,MFH,2014,34
1335,MFH,2019,17
1336,MFH,1911,15
1337,MFH,1989,36
1338,MFH,1958,21
1339,MFH,2019,14
1340,MFH,2015,33
1341,MFH,1905,33
1342,MFH,1925,26
1343,MFH,1933,18
1344,MFH,2011,31
1345,MFH,1925,54
1346,MFH,1969,37
1347,MFH,1985,29
1348,MFH,1950,40
1349,MFH,1960,26
1350,MFH,1915,56
1351,MFH,1965,52
1352,MFH,1980,23
1353,MFH,1985,17
1354,MFH,2016,31
1355,MFH,1915,23
1356,MFH,1953,22
1357,MFH,1971,42
1358,MFH,1936,47
1359,MFH,1977,55
1360,MFH,1913,56
1361,MFH,1997,14
1362,MFH,1925,30
1363,MFH,1973,27
1364,MFH,1956,47
1365,MFH,1924,26
1366,MFH,1912,43
1367,MFH,1998,31
1368,MFH,2002,40
1369,MFH,2009,51
1370,MFH,2015,47
1371,MFH,1992,29
1372,MFH,2012,49
1373,MFH,1985,35
1374,MFH,1974,39
1375,MFH,1995,15
1376,MFH,1943,32
1377,MFH,1988,31
1378,MFH,1905,13
1379,MFH,1981,51
1380,MFH,2010,44
1381,MFH,1923,14
1382,MFH,2010,18
1383,MFH,1915,28
1384,MFH,2011,52
1385,MFH,1984,26
1386,MFH,1965,47
1387,MFH,1928,43
1388,MFH,1908,45
1389,MFH,1941,11
1390,MFH,1976,57
1391,MFH,1935,25
1392,MFH,1957,54
1393,MFH,1989,40
1394,MFH,1912,48
1395,MFH,1983,37
1396,MFH,1944,57
1397,MFH,2005,11
1398,MFH,1963,18
1399,MFH,1977,47
1400,MFH,2009,21
1401,MFH,1931,40
1402,MFH,1955,43
1403,MFH,1996,12
1404,MFH,1977,14
1405,MFH,1999,11
1406,MFH,1996,25
1407,MFH,2004,16
1408,MFH,1919,56
1409,MFH,1938,43
1410,MFH,1946,37
1411,MFH,1975,26
1412,MFH,1994,12
1413,MFH,1903,31
1414,MFH,1938,35
1415,MFH,1907,35
1416,MFH,1946,58
1417,MFH,1978,43
1418,MFH,1935,33
1419,MFH,1969,24
1420,MFH,1915,27
1421,MFH,1995,57
1422,MFH,2016,50
1423,MFH,1922,32
1424,MFH,1916,50
1425,MFH,1996,20
1426,MFH,1915,41
1427,MFH,1959,27
1428,MFH,1978,42
1429,MFH,1937,44
1430,MFH,1964,50
1431,MFH,1957,37
1432,MFH,1963,35
1433,MFH,2006,57
1434,MFH,2012,23
1435,MFH,1918,49
1436,MFH,2014,26
1437,MFH,1938,45
1438,MFH,1942,12
1439,MFH,1973,10
1440,MFH,1977,10
1441,MFH,1939,25
1442,MFH,1901,43
1443,MFH,1905,27
1444,MFH,1944,53
1445,MFH,2016,16
1446,MFH,1974,46
1447,MFH,1993,31
1448,MFH,1916,54
1449,MFH,2003,59
1450,MFH,1969,17
1451,MFH,1982,52
1452,MFH,1911,47
1453,MFH,1988,34
1454,MFH,1981,36
1455,MFH,1944,41
1456,MFH,1955,10
1457,MFH,2012,45
1458,MFH,1946,58
1459,MFH,1973,13
1460,MFH,1986,33
1461,MFH,1904,37
1462,MFH,1987,21
1463,MFH,2009,14
1464,MFH,1926,30
1465,MFH,2018,10
1466,MFH,1950,56
1467,MFH,1921,37
1468,MFH,1952,27
1469,MFH,1917,38
1470,MFH,1946,38
1471,MFH,2018,27
1472,MFH,2001,19
1473,MFH,1987,27
1474,MFH,1962,27
1475,MFH,1918,37
1476,MFH,1961,25
1477,MFH,1984,14
1478,MFH,1977,19
1479,MFH,1980,28
1480,MFH,1922,37
1481,MFH,1963,41
1482,MFH,1973,47
1483,MFH,1977,12
1484,MFH,1908,59
1485,MFH,1996,37
1486,MFH,1906,46
1487,MFH,2003,58
1488,MFH,2015,51
1489,MFH,2002,50
1490,MFH,1925,52
1491,MFH,2010,18
1492,MFH,1922,21
1493,MFH,1967,38
1494,MFH,1976,37
1495,MFH,1948,59
1496,MFH,1911,41
1497,MFH,1976,13
1498,MFH,1925,32
1499,MFH,1962,48
1500,MFH,1983,51
1501,MFH,1988,40
1502,MFH,1970,18
1503,MFH,1952,41
1504,MFH,2008,29
1505,MFH,1945,27
1506,MFH,1923,23
1507,MFH,2009,34
1508,MFH,1904,50
1509,MFH,2010,23
1510,MFH,1920,25
1511,MFH,1969,17
1512,MFH,1975,30
1513,MFH,1936,35
1514,MFH,1904,39
1515,MFH,1949,21
1516,MFH,1986,12
1517,MFH,1975,43
1518,MFH,2016,51
1519,MFH,1997,16
1520,MFH,1990,39
1521,MFH,1961,55
1522,MFH,1923,25
1523,MFH,1996,48
1524,MFH,1908,31
1525,MFH,1952,12
1526,MFH,1919,17
1527,MFH,1955,59
1528,MFH,1910,54
1529,MFH,1922,21
1530,MFH,1973,25
1531,MFH,1959,34
1532,MFH,1955,11
1533,MFH,1948,17
1534,MFH,1918,42
1535,MFH,1952,12
1536,MFH,1926,16
1537,MFH,1915,10
1538,MFH,1902,20
1539,MFH,1950,28
1540,MFH,1913,32
1541,MFH,1947,46
1542,MFH,1975,35
1543,MFH,1957,31
1544,MFH,2013,53
1545,MFH,2009,29
1546,MFH,1952,21
1547,MFH,1978,36
1548,MFH,1901,10
1549,MFH,1979,53
1550,MFH,2017,40
1551,MFH,1946,39
1552,MFH,1952,27
1553,MFH,1919,15
1554,MFH,1910,51
1555,MFH,2010,14
1556,MFH,2004,54
1557,MFH,1957,44
1558,MFH,1949,53
1559,MFH,1982,35
1560,MFH,1960,51
1561,MFH,1903,10
1562,MFH,1943,49
1563,MFH,1973,56
1564,MFH,2012,40
1565,MFH,1937,22
1566,MFH,1949,11
1567,MFH,1969,26
1568,MFH,2015,23
1569,MFH,1908,22
1570,MFH,1973,43
1571,MFH,1958,38
1572,MFH,1940,33
1573,MFH,1902,31
1574,MFH,1905,22
1575,MFH,1971,36
1576,MFH,1912,48
1577,MFH,1968,58
1578,MFH,1923,11
1579,MFH,1916,54
1580,MFH,2018,15
1581,MFH,2018,54
1582,MFH,1961,16
1583,MFH,1991,50
1584,MFH,1959,51
1585,MFH,1909,11
1586,MFH,1998,32
1587,MFH,1925,11
1588,MFH,1960,42
1589,MFH,2001,33
1590,MFH,1911,26
1591,MFH,2013,43
1592,MFH,1938,35
1593,MFH,2005,23
1594,MFH,1995,42
1595,MFH,1999,44
1596,MFH,1922,42
1597,MFH,1987,10
1598,MFH,1929,36
1599,MFH,1912,35
1600,MFH,1923,54
1601,MFH,2001,24
1602,MFH,1927,25
1603,MFH,1972,32
1604,MFH,1926,28
1605,MFH,1972,34
1606,MFH,1955,54
1607,MFH,1910,49
1608,MFH,1984,35
1609,MFH,1986,13
1610,MFH,1923,56
1611,MFH,1902,45
1612,MFH,1977,19
1613,MFH,1954,21
1614,MFH,1941,29
1615,MFH,1969,16
1616,MFH,1985,13
1617,MFH,1928,32
1618,MFH,1967,27
1619,MFH,1921,17
1620,MFH,1906,32
1621,MFH,1906,29
1622,MFH,1959,22
1623,MFH,2015,10
1624,MFH,1900,49
1625,MFH,1968,54
1626,MFH,1952,19
1627,MFH,1953,22
1628,MFH,1968,26
1629,MFH,1949,23
1630,MFH,1921,33
1631,MFH,1951,34
1632,MFH,2007,11
1633,MFH,2019,39
1634,MFH,1924,16
1635,MFH,1962,13
1636,MFH,1968,46
1637,MFH,1959,32
1638,MFH,1924,54
1639,MFH,2003,59
1640,MFH,1985,17
1641,MFH,1994,15
1642,MFH,1962,23
1643,MFH,1983,54
1644,MFH,1938,24
1645,MFH,1988,47
1646,MFH,1993,52
1647,MFH,1934,36
1648,MFH,1975,53
1649,MFH,1966,17
1650,MFH,1937,32
1651,MFH,1956,59
1652,MFH,1909,26
1653,MFH,2014,44
1654,MFH,1905,42
1655,MFH,1907,21
1656,MFH,1964,26
1657,MFH,2003,25
1658,MFH,2016,25
1659,MFH,2002,32
1660,MFH,1971,14
1661,MFH,1963,55
1662,MFH,1992,31
1663,MFH,1977,29
1664,MFH,1987,13
1665,MFH,1981,46
1666,MFH,1917,13
1667,MFH,2002,56
1668,MFH,2010,42
1669,MFH,1911,14
1670,MFH,1904,39
1671,MFH,1934,49
1672,MFH,1992,26
1673,MFH,1949,44
1674,MFH,1929,59
1675,MFH,1994,41
1676,MFH,1918,49
1677,MFH,1904,17
1678,MFH,1912,51
1679,MFH,1910,18
1680,MFH,1950,44
1681,MFH,1908,33
1682,MFH,1925,18
1683,MFH,2008,14
1684,MFH,1975,35
1685,MFH,1947,36
1686,MFH,1986,57
1687,MFH,1962,35
1688,MFH,1920,37
1689,MFH,2005,52
1690,MFH,1971,40
1691,MFH,2013,45
1692,MFH,1927,23
1693,MFH,1985,47
1694,MFH,1992,53
1695,MFH,1973,32
1696,MFH,1978,34
1697,MFH,1963,40
1698,MFH,1922,28
1699,MFH,2001,58
1700,MFH,1907,29
1701,MFH,2016,54
1702,MFH,1985,21
1703,MFH,1919,44
1704,MFH,2003,17
1705,MFH,1928,41
1706,MFH,1967,10
1707,MFH,2016,32
1708,MFH,1904,41
1709,MFH,1922,35
1710,MFH,1936,29
1711,MFH,2015,53
1712,MFH,1934,21
1713,MFH,1934,21
1714,MFH,1949,25
1715,MFH,1961,44
1716,MFH,1933,49
1717,MFH,2008,47
1718,MFH,1936,58
1719,MFH,1988,56
1720,MFH,2017,25
1721,MFH,1910,51
1722,MFH,1980,36
1723,MFH,2018,23
1724,MFH,1926,59
1725,MFH,1929,37
1726,MFH,1967,25
1727,MFH,1954,17
1728,MFH,1918,37
1729,MFH,1956,59
1730,MFH,1926,45
1731,MFH,2006,19
1732,MFH,1906,34
1733,MFH,1973,51
1734,MFH,1935,18
1735,MFH,2014,20
1736,MFH,1922,41
1737,MFH,1975,31
1738,MFH,1911,19
1739,MFH,1914,43
1740,MFH,1920,54
1741,MFH,2008,54
1742,MFH,1940,32
1743,MFH,1984,29
1744,MFH,1945,12
1745,MFH,1967,28
1746,MFH,1910,18
1747,MFH,1913,45
1748,MFH,1921,25
1749,MFH,1928,14
1750,MFH,1942,37
1751,MFH,1910,45
1752,MFH,1951,41
1753,MFH,1980,50
1754,MFH,2002,44
1755,MFH,1900,32
1756,MFH,1985,46
1757,MFH,1977,45
1758,MFH,1974,11
1759,MFH,2000,30
1760,MFH,2009,41
1761,MFH,1960,12
1762,MFH,1939,26
1763,MFH,1936,13
1764,MFH,1970,19
1765,MFH,1979,46
1766,MFH,2014,58
1767,MFH,1984,59
1768,MFH,2012,31
1769,MFH,1953,45
1770,MFH,1932,38
1771,MFH,1907,55
1772,MFH,1917,55
1773,MFH,1998,51
1774,MFH,2014,49
1775,MFH,1915,26
1776,MFH,2001,31
1777,MFH,1940,50
1778,MFH,1949,29
1779,MFH,1967,32
1780,MFH,1937,29
1781,MFH,1935,36
1782,MFH,1964,56
1783,MFH,2011,55
1784,MFH,1942,26
1785,MFH,1950,45
1786,MFH,1928,21
1787,MFH,1953,38
1788,MFH,1946,57
1789,MFH,1961,31
1790,MFH,1938,38
1791,MFH,1905,24
1792,MFH,1955,42
1793,MFH,1995,47
1794,MFH,1953,25
1795,MFH,1903,31
1796,MFH,1993,10
1797,MFH,1916,16
1798,MFH,1992,55
1799,MFH,1912,18
1800,MFH,1907,55
1801,MFH,2005,26
1802,MFH,1939,29
1803,MFH,2017,53
1804,MFH,1941,32
1805,MFH,1985,57
1806,MFH,1907,50
1807,MFH,1999,38
1808,MFH,2005,58
1809,MFH,1972,16
1810,MFH,1948,42
1811,MFH,1960,19
1812,MFH,1916,31
1813,MFH,2019,52
1814,MFH,1912,11
1815,MFH,1985,10
1816,MFH,1923,21
1817,MFH,2012,17
1818,MFH,1914,54
1819,MFH,1911,33
1820,MFH,1951,26
1821,MFH,1908,56
1822,MFH,1950,50
1823,MFH,1989,46
1824,MFH,1975,59
1825,MFH,1924,35
1826,MFH,1958,24
1827,MFH,2016,39
1828,MFH,1988,18
1829,MFH,1945,38
1830,MFH,1919,15
1831,MFH,1904,45
1832,MFH,1912,57
1833,MFH,1900,41
1834,MFH,1990,58
1835,MFH,1960,40
1836,MFH,1932,46
1837,MFH,1911,12
1838,MFH,1952,42
1839,MFH,1975,18
1840,MFH,1980,48
1841,MFH,1908,20
1842,MFH,1990,36
1843,MFH,1979,18
1844,MFH,1947,58
1845,MFH,1929,46
1846,MFH,1927,49
1847,MFH,1960,34
1848,MFH,1947,13
1849,MFH,1989,12
1850,MFH,1947,30
1851,MFH,1992,26
1852,MFH,1964,43
1853,MFH,1974,55
1854,MFH,1907,55
1855,MFH,2019,34
1856,MFH,1999,49
1857,MFH,1964,54
1858,MFH,1998,41
1859,MFH,1926,12
1860,MFH,1910,42
1861,MFH,2016,52
1862,MFH,2002,22
1863,MFH,1900,36
1864,MFH,1993,29
1865,MFH,1963,27
1866,MFH,1935,31
1867,MFH,1946,29
1868,MFH,1940,56
1869,MFH,1931,41
1870,MFH,2017,26
1871,MFH,1902,31
1872,MFH,1994,39
1873,MFH,1925,46
1874,MFH,1952,37
1875,MFH,1926,25
1876,MFH,1937,27
1877,MFH,2016,39
1878,MFH,1991,32
1879,MFH,1953,38
1880,MFH,1919,56
1881,MFH,2004,10
1882,MFH,1981,14
1883,MFH,1974,37
1884,MFH,1929,21
1885,MFH,2019,48
1886,MFH,1962,59
1887,MFH,1905,56
1888,MFH,2015,53
1889,MFH,1955,31
1890,MFH,1928,42
1891,MFH,1950,33
1892,MFH,2003,37
1893,MFH,1994,19
1894,MFH,1943,33
1895,MFH,1948,44
1896,MFH,1931,37
1897,MFH,2001,29
1898,MFH,1926,21
1899,MFH,1947,46
1900,MFH,1968,52
1901,MFH,1967,12
1902,MFH,1927,33
1903,MFH,1933,29
1904,MFH,1967,45
1905,MFH,1942,57
1906,MFH,2000,46
1907,MFH,2017,42
1908,MFH,1998,51
1909,MFH,1904,31
1910,MFH,2018,20
1911,MFH,1967,31
1912,MFH,1989,16
1913,MFH,1975,55
1914,MFH,1916,10
1915,MFH,1981,47
1916,MFH,1966,11
1917,MFH,1922,44
1918,MFH,1901,29
1919,MFH,2012,15
1920,MFH,2014,17
1921,MFH,1956,26
1922,MFH,1972,15
1923,MFH,1987,52
1924,MFH,1981,52
1925,MFH,1916,28
1926,MFH,1931,10
1927,MFH,1929,10
1928,MFH,2018,26
1929,MFH,1916,32
1930,MFH,1994,38
1931,MFH,1957,26
1932,MFH,1910,58
1933,MFH,1995,13
1934,MFH,1909,26
1935,MFH,2019,42
1936,MFH,1979,10
1937,MFH,1936,49
1938,MFH,1930,23
1939,MFH,1927,38
1940,MFH,1911,25
1941,MFH,2016,17
1942,MFH,1980,43
1943,MFH,1948,33
1944,MFH,1926,14
1945,MFH,1965,24
1946,MFH,1930,55
1947,MFH,1985,59
1948,MFH,1926,52
1949,MFH,1915,25
1950,MFH,2001,53
1951,MFH,1956,50
1952,MFH,2001,21
1953,MFH,1907,42
1954,MFH,1988,25
1955,MFH,1946,48
1956,MFH,1996,59
1957,MFH,1956,31
1958,MFH,2006,15
1959,MFH,1904,50
1960,MFH,2016,14
1961,MFH,1912,10
1962,MFH,1946,32
1963,MFH,1989,15
1964,MFH,1954,27
1965,MFH,1952,59
1966,MFH,1905,51
1967,MFH,1926,21
1968,MFH,2012,28
1969,MFH,1943,28
1970,MFH,1945,45
1971,MFH,1976,23
1972,MFH,1902,44
1973,MFH,1959,14
1974,MFH,1914,44
1975,MFH,1929,28
1976,MFH,1981,57
1977,MFH,1961,36
1978,MFH,2013,28
1979,MFH,1922,19
1980,MFH,1932,31
1981,MFH,1991,23
1982,MFH,1900,10
1983,MFH,1923,20
1984,MFH,1996,45
1985,MFH,2019,15
1986,MFH,1943,47
1987,MFH,1935,18
1988,MFH,1941,27
1989,MFH,1972,56
1990,MFH,1997,47
1991,MFH,2006,26
1992,MFH,1904,26
1993,MFH,1932,20
1994,MFH,1942,43
1995,MFH,1921,21
1996,MFH,1990,45
1997,MFH,1976,13
1998,MFH,1980,32
1999,MFH,1959,19
2000,MFH,1953,22
2001,MFH,1915,45
2002,MFH,1901,56
2003,MFH,1993,22
2004,MFH,1900,29
2005,MFH,1952,29
2006,MFH,1991,34
2007,MFH,2010,19
2008,MFH,1919,26
2009,MFH,1953,47
2010,MFH,1958,26
2011,MFH,2011,34
2012,MFH,1996,28
2013,MFH,1991,30
2014,MFH,1993,57
2015,MFH,1941,21
2016,MFH,1926,34
2017,MFH,1981,49
2018,MFH,1984,24
2019,MFH,1901,50
2020,MFH,1986,37
2021,MFH,1962,18
2022,MFH,1907,29
2023,MFH,2007,10
2024,MFH,1915,35
2025,MFH,2013,49
2026,MFH,2000,35
2027,MFH,1958,13
2028,MFH,1965,10
2029,MFH,1938,42
2030,MFH,1913,30
2031,MFH,1986,49
2032,MFH,1952,18
2033,MFH,1986,32
2034,MFH,1944,51
2035,MFH,2008,34
2036,MFH,1979,22
2037,MFH,1903,29
2038,MFH,1948,40
2039,MFH,1932,36
2040,MFH,2003,59
2041,MFH,1985,51
2042,MFH,1918,28
2043,MFH,1992,16
2044,MFH,1914,57
2045,MFH,1938,26
2046,MFH,1958,45
2047,MFH,2018,10
2048,MFH,1966,11
2049,MFH,1937,26
2050,MFH,1937,41
2051,MFH,1934,46
2052,MFH,1908,31
2053,MFH,1945,42
2054,MFH,1995,38
2055,MFH,1929,44
2056,MFH,1964,40
2057,MFH,1974,35
2058,MFH,1965,14
2059,MFH,1915,12
2060,MFH,1982,14
2061,MFH,1974,32
2062,MFH,1925,57
2063,MFH,1908,23
2064,MFH,1903,58
2065,MFH,1925,10
2066,MFH,1966,17
2067,MFH,1945,58
2068,MFH,2000,59
2069,MFH,1921,47
2070,MFH,2016,50
2071,MFH,1953,57
2072,MFH,1925,22
2073,MFH,1976,23
2074,MFH,1942,40
2075,MFH,1926,12
2076,MFH,1971,46
2077,MFH,1958,42
2078,MFH,1959,45
2079,MFH,1920,40
2080,MFH,1952,23
2081,MFH,1907,41
2082,MFH,1994,28
2083,MFH,1925,45
2084,MFH,2017,28
2085,MFH,2006,39
2086,MFH,1952,49
2087,MFH,1946,15
2088,MFH,1920,45
2089,MFH,1931,27
2090,MFH,1960,16
2091,MFH,1995,29
2092,MFH,1984,58
2093,MFH,1998,57
2094,MFH,1919,48
2095,MFH,1935,27
2096,MFH,1915,21
2097,MFH,1969,59
2098,MFH,1977,54
2099,MFH,1931,37
2100,MFH,1906,47
2101,MFH,1912,11
2102,MFH,1906,50
2103,MFH,1935,31
2104,MFH,1976,52
2105,MFH,1917,27
2106,MFH,1941,34
2107,MFH,1989,46
2108,MFH,1940,32
2109,MFH,1972,38
2110,MFH,1935,56
2111,MFH,1939,56
2112,MFH,1956,28
2113,MFH,1907,40
2114,MFH,1912,25
2115,MFH,1919,20
2116,MFH,1960,35
2117,MFH,1950,11
2118,MFH,1907,53
2119,MFH,1926,19
2120,MFH,1937,58
2121,MFH,2006,25
2122,MFH,2005,23
2123,MFH,1949,54
2124,MFH,1911,19
2125,MFH,1992,43
2126,MFH,1910,36
2127,MFH,1980,56
2128,MFH,1910,24
2129,MFH,1946,59
2130,MFH,1975,13
2131,MFH,2006,54
2132,MFH,1912,13
2133,MFH,1939,58
2134,MFH,1917,39
2135,MFH,1966,52
2136,MFH,2000,25
2137,MFH,1957,24
2138,MFH,2012,24
2139,MFH,1921,20
2140,MFH,2014,26
2141,MFH,1932,22
2142,MFH,1913,34
2143,MFH,1989,55
2144,MFH,1988,14
2145,MFH,1923,13
2146,MFH,1933,10
2147,MFH,2009,27
2148,MFH,1917,30
2149,MFH,2014,13
2150,MFH,1935,33
2151,MFH,1918,50
2152,MFH,1989,34
2153,MFH,1985,10
2154,MFH,1956,57
2155,MFH,2008,56
2156,MFH,2007,36
2157,MFH,1978,38
2158,MFH,1937,50
2159,MFH,1995,43
2160,MFH,1917,52
2161,MFH,2012,31
2162,MFH,2008,39
2163,MFH,1996,46
2164,MFH,1920,46
2165,MFH,1944,10
2166,MFH,1986,56
2167,MFH,2014,13
2168,MFH,1994,13
2169,MFH,1928,22
2170,MFH,1952,14
2171,MFH,2006,58
2172,MFH,1903,58
2173,MFH,1979,31
2174,MFH,1989,18
2175,MFH,1953,39
2176,MFH,1935,29
2177,MFH,2016,18
2178,MFH,1906,25
2179,MFH,1938,27
2180,MFH,1930,16
2181,MFH,1952,20
2182,MFH,2003,17
2183,MFH,1918,19
2184,MFH,1990,57
2185,MFH,2005,22
2186,MFH,1949,40
2187,MFH,1947,41
2188,MFH,2001,30
2189,MFH,1938,28
2190,MFH,1918,40
2191,MFH,1953,37
2192,MFH,2011,27
2193,MFH,1901,36
2194,MFH,1967,55
2195,MFH,1902,55
2196,MFH,2004,50
2197,MFH,1932,26
2198,MFH,1942,51
2199,MFH,1911,26
2200,MFH,1966,54
2201,MFH,1993,48
2202,MFH,1972,32
2203,MFH,1906,17
2204,MFH,1926,28
2205,MFH,2007,25
2206,MFH,2013,21
2207,MFH,1905,46
2208,MFH,1985,42
2209,MFH,1988,14
2210,MFH,1942,31
2211,MFH,1904,24
2212,MFH,1974,38
2213,MFH,1901,27
2214,MFH,1979,39
2215,MFH,1971,56
2216,MFH,1941,24
2217,MFH,1996,33
2218,MFH,2015,29
2219,MFH,1951,13
2220,MFH,2007,32
2221,MFH,1990,34
2222,MFH,1974,20
2223,MFH,1975,14
2224,MFH,2013,12
2225,MFH,1996,45
2226,MFH,1980,27
2227,MFH,1973,11
2228,MFH,1996,24
2229,MFH,1950,43
2230,MFH,2007,16
2231,MFH,1980,56
2232,MFH,1943,24
2233,MFH,1986,47
2234,MFH,1915,45
2235,MFH,1930,11
2236,MFH,1922,59
2237,MFH,2015,30
2238,MFH,1919,47
2239,MFH,1971,33
2240,MFH,1959,39
2241,MFH,1912,32
2242,MFH,1917,43
2243,MFH,2015,38
2244,MFH,1960,23
2245,MFH,1970,18
2246,MFH,1979,28
2247,MFH,1981,58
2248,MFH,1937,27
2249,MFH,2018,54
2250,MFH,2017,10
2251,MFH,1970,17
2252,MFH,2003,27
2253,MFH,1955,20
2254,MFH,1995,44
2255,MFH,1951,28
2256,MFH,1929,42
2257,MFH,1938,42
2258,MFH,2003,25
2259,MFH,1933,51
2260,MFH,1998,54
2261,MFH,1909,38
2262,MFH,1920,34
2263,MFH,1966,23
2264,MFH,1935,58
2265,MFH,1921,13
2266,MFH,1940,48
2267,MFH,1915,33
2268,MFH,1973,15
2269,MFH,1991,40
2270,MFH,2007,51
2271,MFH,2006,27
2272,MFH,2013,32
2273,MFH,1971,51
2274,MFH,1903,17
2275,MFH,1928,26
2276,MFH,1932,47
2277,MFH,1938,45
2278,MFH,1969,56
2279,MFH,1931,31
2280,MFH,1940,36
2281,MFH,2010,32
2282,MFH,1935,31
2283,MFH,1944,12
2284,MFH,1948,57
2285,MFH,1929,27
2286,MFH,1912,54
2287,MFH,1964,10
2288,MFH,1974,53
2289,MFH,1915,19
2290,MFH,1975,19
2291,MFH,1987,56
2292,MFH,1978,44
2293,MFH,1944,13
2294,MFH,1978,25
2295,MFH,2014,13
2296,MFH,1927,15
2297,MFH,1935,54
2298,MFH,1936,40
2299,MFH,1970,22
2300,MFH,1956,17
2301,MFH,1912,58
2302,MFH,2019,45
2303,MFH,1979,43
2304,MFH,1984,16
2305,MFH,1963,18
2306,MFH,1990,41
2307,MFH,2008,57
2308,MFH,1923,24
2309,MFH,1909,25
2310,MFH,1988,53
2311,MFH,1935,11
2312,MFH,1956,41
2313,MFH,1925,37
2314,MFH,1980,50
2315,MFH,1958,59
2316,MFH,1975,10
2317,MFH,1956,27
2318,MFH,1997,59
2319,MFH,1900,32
2320,MFH,1942,50
2321,MFH,1903,40
2322,MFH,1951,17
2323,MFH,1906,19
2324,MFH,1965,45
2325,MFH,1996,26
2326,MFH,1996,51
2327,MFH,1955,30
2328,MFH,1990,49
2329,MFH,1958,17
2330,MFH,1990,52
2331,MFH,1984,53
2332,MFH,1921,54
2333,MFH,1965,36
2334,MFH,1959,43
2335,MFH,1914,51
2336,MFH,1911,49
2337,MFH,1900,44
2338,MFH,1939,54
2339,MFH,1953,23
2340,MFH,1974,25
2341,MFH,1977,13
2342,MFH,1914,30
2343,MFH,1966,43
2344,MFH,1942,31
2345,MFH,1977,28
2346,MFH,1913,18
2347,MFH,1911,41
2348,MFH,1947,41
2349,MFH,1985,55
2350,MFH,1918,17
2351,MFH,1930,25
2352,MFH,2002,52
2353,MFH,1905,56
2354,MFH,2008,13
2355,MFH,1911,58
2356,MFH,1989,23
2357,MFH,1974,50
2358,MFH,1948,54
2359,MFH,1956,13
2360,MFH,1918,46
2361,MFH,1905,24
2362,MFH,1924,10
2363,MFH,1952,25
2364,MFH,1975,34
2365,MFH,1923,25
2366,MFH,1947,52
2367,MFH,2003,26
2368,MFH,1923,38
2369,MFH,1999,24
2370,MFH,1956,13
2371,MFH,1971,27
2372,MFH,2001,22
2373,MFH,1900,57
2374,MFH,2018,46
2375,MFH,1978,52
2376,MFH,2019,48
2377,MFH,1957,45
2378,MFH,1924,29
2379,MFH,1912,49
2380,MFH,1961,59
2381,MFH,2001,21
2382,MFH,2000,10
2383,MFH,1903,20
2384,MFH,1932,15
2385,MFH,1919,49
2386,MFH,1999,41
2387,MFH,1935,44
2388,MFH,1903,25
2389,MFH,1941,29
2390,MFH,1915,38
2391,MFH,1996,34
2392,MFH,1932,52
2393,MFH,1900,58
2394,MFH,1995,40
2395,MFH,2007,15
2396,MFH,1989,29
2397,MFH,1948,44
2398,MFH,1962,16
2399,MFH,2002,37
2400,MFH,2015,23
2401,MFH,1926,48
2402,MFH,2017,14
2403,MFH,1931,21
2404,MFH,2019,17
2405,MFH,1976,51
2406,MFH,1977,13
2407,MFH,2012,11
